,ItemNo,PartNo,Qty1,Price1,JobNo,JobNotes,QuoteNo,Status,Name,QuoteDet_ID,LookupValForOpp,WorkCode,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
2926,3,ONE GATE,1.0,2860.0,,,14758,EXP,"Surface preparation will be SSPC-SP2
Apply one coat of tnemec series N69 @ 4.0-6",SCC_36817,SCC_14758,LIQUID,2828,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-06,DESERT
2927,4,SHADE STRUCTURE,1.0,3180.0,,,14758,EXP,"Surface preparation will be SSPC-SP2
Apply one coat of tnemec series N69 @ 4.0-6",SCC_36818,SCC_14758,LIQUID,2829,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-06,DESERT
2928,5,BLOCK WALL,1.0,5874.36,,,14758,EXP,"power wash to remove any loose debris
Apply two coats of tnemec UNI-BOND series ",SCC_36819,SCC_14758,LIQUID,2830,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-06,DESERT
2929,6,SAUEREISEN 210 T,26.0,0.0,,,14758,EXP,"Sauereisen SewerGard® Trowelable No.
210T is an aggregate-filled epoxy material",SCC_36820,SCC_14758,LIQUID,2831,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-06,DESERT
2930,7,TNEMEC SERIES 115,22.0,0.0,,,14758,EXP,,SCC_36821,SCC_14758,LIQUID,2832,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-06,DESERT
2931,8,SERIES 69 HI-BUILD EPOXOLINE,4.0,0.0,,,14758,EXP,Tnemec Series N69 Hi-Build Epoxoline II Polyamidoamine Epoxy,SCC_36822,SCC_14758,LIQUID,2833,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-06,DESERT
2932,9,SERIES 1075U TNEMEC,8.0,0.0,,"COLORS ON HAND AS OF 04/21/2020: 2 GL DESERT SAND, 1/2 GL LEMON YELLOW, 1/2 GL MIDTONE",14758,EXP,Tnemec Series 1075 Aliphatic Acrylic Polyurethane,SCC_36823,SCC_14758,LIQUID,2834,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-06,DESERT
2933,1,"BOLLARDS,SQUARE TUBE POSTS,MAIN GATES,ROLLING GATE",1.0,4050.0,1966-01,,14759,WON,"Abrasive blast all steel to SSPC-SP6
Apply one coat of PPG amerlock 2 @ 4.0-6.0 ",SCC_36825,SCC_14759,LIQUID,2835,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-15,DESERT
2934,2,AMERLOCK 2 EPOXY PPG,5.0,0.0,1966-02,,14759,WON,"PPG Amerlock 2 Self, Two-Component, High Solids Epoxy Coating",SCC_36826,SCC_14759,LIQUID,2836,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-15,DESERT
2935,3,AMERSHIELD,5.0,0.0,1966-03,,14759,WON,Amershield Lt Tint Resin RAL (BR47),SCC_36827,SCC_14759,LIQUID,2837,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-15,DESERT
2936,1,"BLAST ONLY: COULUMINS,FRAMES,PURLINGS",1.0,3149.16,1971-01,,14760,WON,Blast all steel to SSPC-SP10,SCC_36832,SCC_14760,LIQUID,2838,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-23,DESERT
2937,2,"BLAST AND RUST: COULUMINS,FRAMES,PURLINGS",1.0,4049.16,,,14760,EXP,"Blast all steel to SSPC-SP10
Apply Rusting Agent",SCC_36833,SCC_14760,LIQUID,2839,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-11,DESERT
2938,3,"BLAST RUST AND CLEAR COAT COULUMINS,FRAMES,PURLING",1.0,8871.62,,,14760,EXP,"Blast all steel to SSPC-SP10
Apply Rusting Agent and two coats of clear",SCC_36834,SCC_14760,LIQUID,2840,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-11,DESERT
2939,4,EXPEDITE COST,1.0,1850.0,,,14760,EXP,,SCC_36835,SCC_14760,LIQUID,2841,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-11,DESERT
2940,1,PIPE CLAMPS,2.0,75.0,1965-01,,14761,WON,"Surface preparation will prepared to SSPC-SP10
Apply two coats of Sherwin Wiilli",SCC_36852,SCC_14761,LIQUID,2842,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-15,DESERT
2941,2,PATCH PLATES,2.0,75.0,1965-02,,14761,WON,"Surface preparation will prepared to SSPC-SP10
Apply two coats of Sherwin Wiilli",SCC_36853,SCC_14761,LIQUID,2843,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-15,DESERT
2942,3,D1 AND D2 DOWNCOMER DUCT ASSY,2.0,250.0,1965-03,,14761,WON,,SCC_36854,SCC_14761,LIQUID,2844,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-15,DESERT
2943,4,SHERWIN WILLIAMS KEM HI TEMP HEAT FLEX 2 450,1.0,0.0,1965-04,,14761,WON,,SCC_36855,SCC_14761,LIQUID,2845,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-15,DESERT
2944,1,SPLITTER BOX PIPE,1.0,1414.0,1972-01,,14762,WON,"Surface preparation will be according SSPC-SP2
Apply one coat of Tnemec series 6",SCC_36858,SCC_14762,LIQUID,2846,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-23,DESERT
2945,1,14''X 5' PUMP,1.0,550.0,,,14763,EXP,"Surface preparation will prepared according to SSPC-SP10
Apply two coats of tnem",SCC_36861,SCC_14763,LIQUID,2847,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-12,DESERT
2946,2,SERIES N140 TNEMEC BLACK,2.0,0.0,,,14763,EXP,"Tnemec Series N140 Polyamide Epoxy 35GR Black
Part A and Part B, 2 or 10 Gallon ",SCC_36862,SCC_14763,LIQUID,2848,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-12,DESERT
2947,1,"8'' 90,8''T AND 4'' SPOOL",1.0,1250.0,,,14764,EXP,"Abrasive blast Exterior and interior to SSPC-SP10
Apply one coat of tnemec N140 ",SCC_36864,SCC_14764,LIQUID,2849,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-13,DESERT
2948,2,SERIES N140 TNEMEC TANK WHITE,4.0,0.0,,,14764,EXP,Tnemec Series N140,SCC_36865,SCC_14764,LIQUID,2850,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-13,DESERT
2949,1,CONVEYOR,1.0,6545.0,,,14765,EXP,"Abrasive blast all steel to SSPC-SP6
Apply one coat of Tnemec series 69 @ 4.0-6.",SCC_36869,SCC_14765,LIQUID,2851,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-13,DESERT
2950,2,SERIES N69 TNEMEC,5.0,0.0,,"Colors in Stock: Hazelnut, Blue, Barnwood, Envy, Lt Gray",14765,EXP,Tnemec Series N69 Polyamidoamine Epoxy 2 Gallon Kit,SCC_36870,SCC_14765,LIQUID,2852,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-13,DESERT
2951,3,SERIES 1075 TNEMEC,5.0,0.0,,"COLORS ON HAND AS OF 04/21/2020: 2 GL DESERT SAND, 1/2 GL LEMON YELLOW, 1/2 GL MIDTONE",14765,EXP,Tnemec Series 1075 Aliphatic Acrylic Polyurethane,SCC_36871,SCC_14765,LIQUID,2853,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-13,DESERT
2952,1,CONNEX BOXS WITH CUT OUTS,1.0,4320.0,,,14766,EXP,"Light blast all surfaces 
Apply one coat of Tnemec 115 @ 2.0 4.0 mils",SCC_36875,SCC_14766,LIQUID,2854,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-15,DESERT
2953,2,CONNEX BOXS WITH NO CUT OUTS,1.0,6227.0,,,14766,EXP,"Light blast all surfaces 
Apply one coat of Tnemec 115 @ 2.0 4.0 mils",SCC_36876,SCC_14766,LIQUID,2855,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-15,DESERT
2954,3,SERIES 115,180.0,0.0,,"IN STOCK 5 GL PAIL IN BLACK,  10 GL IN BEIGE",14766,EXP,Tnemec Series 115 UNIBOND,SCC_36877,SCC_14766,LIQUID,2856,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-15,DESERT
2955,1,"BRINE TANK PLATFORM, HAND RAIL, LADDER AND GRATING",1.0,10747.86,,,14767,EXP,"Surface preparation will be prepared to SSPC-SP10
Apply one coat of Sherwin Will",SCC_36886,SCC_14767,LIQUID,2857,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-15,DESERT
2956,2,"SIEMEN WATER SOFTERN PLATFORM, HAND RAIL, LADDERS,",1.0,24802.76,,,14767,EXP,"Surface preparation will be prepared to SSPC-SP10
Apply one coat of Sherwin Will",SCC_36887,SCC_14767,LIQUID,2858,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-15,DESERT
2957,3,ZINC CLAD III SHERWIN,50.0,0.0,,,14767,EXP,"Sherwin Williams Zinc Clad III three-component, polyamide epoxy, zinc-rich coati",SCC_36888,SCC_14767,LIQUID,2859,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-15,DESERT
2958,4,ENVIROLASTIC 980 PA SHERWIN WILLIAMS,132.0,0.0,,,14767,EXP,,SCC_36889,SCC_14767,LIQUID,2860,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-15,DESERT
2959,1,BOWL ASSEMBLY,1.0,1375.0,1983-01,,14769,WON,"Surface Preparation will be prepared to SSPC-SP10
Apply one coat of Tnemec 141 b",SCC_36900,SCC_14769,LIQUID,2861,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-07-08,DESERT
2960,2,SERIES 141 BLACK,2.0,0.0,1983-02,,14769,WON,"Tnemec Series 141 Polyamide Epoxy (Epoxoline) black
Part A and Part B, 2 or 10 G",SCC_36901,SCC_14769,LIQUID,2862,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-07-08,DESERT
2961,1,4'X8'X6'TALL TANK,2.0,1454.0,,,14770,EXP,"Surface Preparation will be prepared according to SSPC-SP10
Apply two coats of t",SCC_36904,SCC_14770,LIQUID,2863,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-21,DESERT
2962,2,SERIES N140 TNEMEC TANK WHITE,12.0,0.0,,,14770,EXP,Tnemec Series N140,SCC_36905,SCC_14770,LIQUID,2864,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-21,DESERT
2963,1,WALKWAY AND GUARDRAIL,1.0,11840.0,,,14771,EXP,"Surface preparation will be prepared according to SSPC-SP6
Apply one coat of She",SCC_36906,SCC_14771,LIQUID,2865,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2964,2,ZINC CLAD III SHERWIN,20.0,0.0,,,14771,EXP,"Sherwin Williams Zinc Clad III three-component, polyamide epoxy, zinc-rich coati",SCC_36907,SCC_14771,LIQUID,2866,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2965,3,MACROPOXY 646 SHERWIN,20.0,0.0,,2 PART COMPONETS  - PART A #B58-600 AND PART B #B58V600,14771,EXP,SHERWIN WILLIAMS MACROPROXY 646,SCC_36908,SCC_14771,LIQUID,2867,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2966,4,POLYLON HP POLY SHERWIN,20.0,0.0,,,14771,EXP,Sherwin Williams Polylon HP Polyurethane Two-Component Polyester-Aliphatic Ureth,SCC_36909,SCC_14771,LIQUID,2868,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2967,1,TOUCH UP ON PUMP CAN,1.0,1264.0,1977-01,,14772,WON,"Scarify Surface as needed
Apply tnemec fc 22 to Surface that has been scarified",SCC_36910,SCC_14772,LIQUID,2869,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-25,DESERT
2968,2,SERIES FC22 TNEMEC,4.0,0.0,1977-02,,14772,WON,"Tnemec Series FC22 Modified Polyamine Epoxy 
Part A and Part B, 2 or 10 Gallon K",SCC_36911,SCC_14772,LIQUID,2870,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-06-25,DESERT
2969,1,4'X 8' X 6' TALL TANK,2.0,1454.0,,,14773,EXP,"Surface Preparation will be prepared according to SSPC-SP10
Apply two coats of t",SCC_36912,SCC_14773,LIQUID,2871,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2970,1,ONE PALLET OF ANGLE & PLATES,1.0,796.0,,,14774,EXP,"Surface preparation will be prepared to SSPC-SP6
Apply one coat of tnemec 90-97 ",SCC_36913,SCC_14774,LIQUID,2872,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2971,2,SERIES 90-97 TNEMEC,2.0,0.0,,,14774,EXP,"Tnemec Series 90-97 Reddish-gray Two-component, Moisture-cured, Zinc-Rich Primer",SCC_36914,SCC_14774,LIQUID,2873,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2972,1,RAKE ARMS FOR THICKENER,1.0,10623.05,2063-01,,14775,WON,"Surface preparation will be prepared according to SSPC SP-10
Apply two coats of ",SCC_37971,SCC_14775,LIQUID,3273,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-13,DESERT
2973,2,MACROPOXY 646 FC SHERWIN,56.0,0.0,2063-02,,14775,WON,Sherwin Williams Macropoxy 646 Fast Cure Polyamide Epoxy Two Gallon Kit,SCC_37972,SCC_14775,LIQUID,3274,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-13,DESERT
2974,1,"BEAM W6X7 156"" (COATING 120"")",26152.0,135.0,,,14776,EXP,Sandblast & Liquid Coat,SCC_37118,SCC_14776,DUMMY,2943,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2975,2,"BEAM W6X7 156"" (COATING 120"")",5386.0,135.0,,,14776,EXP,Sandblast & Liquid Coat,SCC_37119,SCC_14776,DUMMY,2944,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2976,3,"BEAM W6X7 156"" (COATING 120"")",2701.0,135.0,,,14776,EXP,Sandblast & Liquid Coat,SCC_37120,SCC_14776,DUMMY,2945,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2977,4,"BEAM W6X8.5 156"" (COATING 120"")",2250.0,140.0,,,14776,EXP,Sandblast & Liquid Coat,SCC_37121,SCC_14776,DUMMY,2946,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2978,5,"BEAM W6X8.5 156"" (COATING 120"")",736.0,140.0,,,14776,EXP,Sandblast & Liquid Coat,SCC_37122,SCC_14776,DUMMY,2947,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2979,6,"BEAM W6X8.5 156"" (COATING 120"")",184.0,140.0,,,14776,EXP,Sandblast & Liquid Coat,SCC_37123,SCC_14776,DUMMY,2948,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2980,7,"BEAM W6X7 156"" (COATING 120"")",200.0,135.0,,,14776,EXP,Sandblast & Liquid Coat,SCC_37124,SCC_14776,DUMMY,2949,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2981,8,"BEAM W6X7 118""",115.0,132.5,,,14776,EXP,Sandblast & Liquid Coat,SCC_37125,SCC_14776,DUMMY,2950,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2982,9,"BEAM W6X15 114""",8.0,172.5,,,14776,EXP,Sandblast & Liquid Coat,SCC_37126,SCC_14776,DUMMY,2951,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2983,10,"BEAM W6X7 144""",240.0,166.0,,,14776,EXP,Sandblast & Liquid Coat,SCC_37127,SCC_14776,DUMMY,2952,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2984,11,"BEAM W6X7 108""",48.0,125.0,,,14776,EXP,Sandblast & Liquid Coat,SCC_37128,SCC_14776,DUMMY,2953,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2985,12,TEKNOPUR 300-2 65,5000.0,0.0,,,14776,EXP,"Teknopur 300-265 is a 1:1, direct to metal, fast set,
spray applied two-componen",SCC_37129,SCC_14776,DUMMY,2954,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2986,1,"BEAM W6X7 162""",2884.0,182.5,,,14777,EXP,Sandblast & Liquid Coat,SCC_37072,SCC_14777,DUMMY,2921,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2987,2,"BEAM W6X7 162""",667.0,182.5,,,14777,EXP,Sandblast & Liquid Coat,SCC_37073,SCC_14777,DUMMY,2922,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2988,3,"BEAM W6X12 162""",335.0,190.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37074,SCC_14777,DUMMY,2923,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2989,4,"BEAM W6X9 186""",434.0,214.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37075,SCC_14777,DUMMY,2924,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2990,5,"BEAM W6X9 186""",183.0,214.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37076,SCC_14777,DUMMY,2925,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2991,6,"BEAM W6X12 186""",46.0,219.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37077,SCC_14777,DUMMY,2926,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2992,7,"BEAM W6X7 156""",13992.0,176.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37078,SCC_14777,DUMMY,2927,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2993,8,"BEAM W6X7 156""",3233.0,176.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37079,SCC_14777,DUMMY,2928,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2994,9,"BEAM W6X9 156""",1625.0,180.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37080,SCC_14777,DUMMY,2929,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2995,10,"BEAM W6X8.5 156""",2103.0,180.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37081,SCC_14777,DUMMY,2930,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2996,11,"BEAM W6X8.5 156""",885.0,180.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37082,SCC_14777,DUMMY,2931,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2997,12,"BEAM W6X12 156""",222.0,182.5,,,14777,EXP,Sandblast & Liquid Coat,SCC_37083,SCC_14777,DUMMY,2932,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2998,13,"BEAM W6X7 162""",85.0,182.5,,,14777,EXP,Sandblast & Liquid Coat,SCC_37084,SCC_14777,DUMMY,2933,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
2999,14,"BEAM W6X7 162""",20.0,182.5,,,14777,EXP,Sandblast & Liquid Coat,SCC_37085,SCC_14777,DUMMY,2934,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3000,15,"BEAM W6X12 162""",10.0,190.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37086,SCC_14777,DUMMY,2935,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3001,16,"BEAM W6X9 162""",13.0,187.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37087,SCC_14777,DUMMY,2936,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3002,17,"BEAM W6X9 162""",6.0,187.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37088,SCC_14777,DUMMY,2937,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3003,18,"BEAM W6X12 162""",2.0,171.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37089,SCC_14777,DUMMY,2938,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3004,19,"BEAM W6X15 114""",10.0,171.0,,,14777,EXP,Sandblast & Liquid Coat,SCC_37090,SCC_14777,DUMMY,2939,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3005,20,"BEAM W6X7 126""",234.0,142.5,,,14777,EXP,Sandblast & Liquid Coat,SCC_37091,SCC_14777,DUMMY,2940,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3006,21,"BEAM W6X7 102""",48.0,115.0,,,14777,EXP,,SCC_37092,SCC_14777,DUMMY,2941,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3007,22,TEKNOPUR 300-2 65,5500.0,0.0,,,14777,EXP,"Teknopur 300-265 is a 1:1, direct to metal, fast set,
spray applied two-componen",SCC_37093,SCC_14777,DUMMY,2942,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3008,1,4 PANELS,4.0,21.0,,,14778,EXP,Blast 1 side only,SCC_37043,SCC_14778,DUMMY,2915,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3009,1,PIPE BOLLARDS,13.0,125.0,,,14779,EXP,"Scarify surface for better adhesion
Apply one coat of tnemec serirs 69 @ 4.0-6.0",SCC_37047,SCC_14779,DUMMY,2916,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3010,2,SERIES 69 HI-BUILD EPOXOLINE,2.0,0.0,,,14779,EXP,Tnemec Series N69 Hi-Build Epoxoline II Polyamidoamine Epoxy,SCC_37048,SCC_14779,DUMMY,2917,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3011,3,SERIES 1075 TNEMEC,2.0,0.0,,"COLORS ON HAND AS OF 04/21/2020: 2 GL DESERT SAND, 1/2 GL LEMON YELLOW, 1/2 GL MIDTONE",14779,EXP,"Tnemec Series 1075 Aliphatic Acrylic Polyurethane 
safety yellow",SCC_37049,SCC_14779,DUMMY,2918,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-26,DESERT
3012,1,"8"" X 3"" X 3"" ANGLE",31.0,15.0,2011-01,,14780,WON,"blast all pieces to SSPC-SP6
Apply one coat of tnemec  series N69 @ 4.0-6.0 mils",SCC_37227,SCC_14780,LIQUID,2972,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-07-14,DESERT
3013,2,SERIES 69 HI-BUILD EPOXOLINE,1.0,0.0,2011-02,,14780,WON,Tnemec Series N69 Hi-Build Epoxoline II Polyamidoamine Epoxy Masard Brown,SCC_37228,SCC_14780,LIQUID,2973,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-07-14,DESERT
3014,1,PIPE BOLLARDS,11.0,125.0,,,14781,EXP,"Scarify surface for better adhesion
Apply one coat of tnemec series 1075 @ 2.0-3",SCC_37058,SCC_14781,LIQUID,2919,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-28,DESERT
3015,2,SERIES 1075 TNEMEC,2.0,0.0,,"COLORS ON HAND AS OF 04/21/2020: 2 GL DESERT SAND, 1/2 GL LEMON YELLOW, 1/2 GL MIDTONE",14781,EXP,Tnemec Series 1075 Aliphatic Acrylic Polyurethane safety yellow,SCC_37059,SCC_14781,LIQUID,2920,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-10-28,DESERT
3016,1,6'' SCH40 PIPE X 5'6'',7.0,125.0,,,14782,EXP,"Light blast for better adhesion
Apply one coat of tnemec  series 69 @ 4.0-6.0 mi",SCC_37136,SCC_14782,LIQUID,2955,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-11-01,DESERT
3017,2,SERIES 69 HI-BUILD EPOXOLINE,1.0,0.0,,,14782,EXP,Tnemec Series N69 Hi-Build Epoxoline II Polyamidoamine Epoxy,SCC_37137,SCC_14782,LIQUID,2956,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-11-01,DESERT
3018,3,SERIES 1075U TNEMEC,1.0,0.0,,"COLORS ON HAND AS OF 04/21/2020: 2 GL DESERT SAND, 1/2 GL LEMON YELLOW, 1/2 GL MIDTONE",14782,EXP,Tnemec Series 1075 Aliphatic Acrylic Polyurethane Safety yellow,SCC_37138,SCC_14782,LIQUID,2957,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-11-01,DESERT
3019,1,,1.0,0.0,,,14783,EXP,,SCC_37139,SCC_14783,DUMMY,2958,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-11-03,DESERT
3020,2,PLATFORM,1.0,1890.0,2005-01,,14783,WON,"Surface preparation will be prepared according to SSPC-SP10
Apply one coat of tn",SCC_37140,SCC_14783,DUMMY,2959,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-07-07,DESERT
3021,3,SERIES 22 EPOXOLINE TNEMEC,8.0,0.0,2005-02,,14783,WON,Tnemec Series 22,SCC_37141,SCC_14783,DUMMY,2960,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-07-07,DESERT
3022,1,TANK 460,1.0,36964.72,,,14784,EXP,"Exterior: Surface preparation will be prepared according to SSPC-SP6
Apply one c",SCC_37147,SCC_14784,LIQUID,2961,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-11-03,DESERT
3023,2,TANK 440,1.0,36964.72,,,14784,EXP,"Exterior: Surface preparation will be prepared according to SSPC-SP6
Apply one c",SCC_37148,SCC_14784,LIQUID,2962,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-11-03,DESERT
3024,3,TANK 420,1.0,36964.72,,,14784,EXP,"Exterior: Surface preparation will be prepared according to SSPC-SP6
Apply one c",SCC_37149,SCC_14784,LIQUID,2963,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-11-03,DESERT
3025,4,TANK 480,1.0,23864.94,,,14784,EXP,"Exterior: Surface preparation will be prepared according to SSPC-SP6
Apply two c",SCC_37150,SCC_14784,LIQUID,2964,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-11-03,DESERT
3026,5,TANK E,1.0,19544.18,,,14784,EXP,"Exterior: Surface preparation will be prepared according to SSPC-SP6
Apply two c",SCC_37151,SCC_14784,LIQUID,2965,Y,2023-04-14 09:10:08.590,SCC_QuoteDet.csv,2021-11-03,DESERT
