QtyShipped,UnitPrice,LineTotal,InvoiceNo,PartDesc,PartNo,DelTicketNo,Revision,PONum,BillingDet_ID,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate
1,0,0,SCC_40030,NULL,AMERCOAT 68HS ZINC,40030,NULL,JOB 20333 LOAD1,SCC_150662,5424,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40030,NULL,KWIKSPAR 600 LIGHT GRAY,40030,NULL,JOB 20333 LOAD1,SCC_150663,5425,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40031,B126 HSS 10X3X3/8 LENGTH 9'0,TUBES,40031,,Job20034 Load 15,SCC_150664,5426,Y,36:07.7,SCC_BillingDet.csv,NULL
5,0,0,SCC_40031,B127 JSS 6X2X3/16 LENGTH 2'0 11/16'',TUBES,40031,NULL,Job20034 Load 15,SCC_150665,5427,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40031,B128 HSS 8X3X3/16 LENGTH 20'1 3/16'',TUBES,40031,NULL,Job20034 Load 15,SCC_150666,5428,Y,36:07.7,SCC_BillingDet.csv,NULL
4,0,0,SCC_40031,B129 HSS 6X2X3/16 LENGTH 11' 11 1/4'',TUBES,40031,NULL,Job20034 Load 15,SCC_150667,5429,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40031,Sherwin Williams Water Based Primer Acrylic.  Good for Galvanized or rust area B66W310,PRO-CRYL 1GL SHERWIN,40031,NULL,Job20034 Load 15,SCC_150668,5430,Y,36:07.7,SCC_BillingDet.csv,NULL
1,395.73,395.73,SCC_40031,NULL,CHARGE,40031,NULL,Job20034 Load 15,SCC_150669,5431,Y,36:07.7,SCC_BillingDet.csv,NULL
15,210,3150,SCC_40032,2.5'' 13 YWA,PIPE,40032,,052536 PHX Sky Train,SCC_150670,5432,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40032,SERIES 90-97 TNEMEC 1 GL SMALL KITS,SERIES 90-97 TNEMEC 1 GL SMALL KITS,40032,,052536 PHX Sky Train,SCC_150671,5433,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40032,Tnemec Series L69 Polyamidoamine Epoxy HI-BUILD EPOXOLINE II COLOR:,SERIES L69 TNEMEC,40032,,052536 PHX Sky Train,SCC_150672,5434,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40032,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss,SERIES 740-UVX TNEMEC,40032,NULL,052536 PHX Sky Train,SCC_150673,5435,Y,36:07.7,SCC_BillingDet.csv,NULL
192,0,0,SCC_40033,9' 2905c,STEEL PIPE,40033,,052521 PHX Sky Train,SCC_150674,5436,Y,36:07.7,SCC_BillingDet.csv,NULL
160,0,0,SCC_40033,9' 279c,STEEL PIPE,40033,,052521 PHX Sky Train,SCC_150675,5437,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40033,SERIES 90-97 TNEMEC 1 GL SMALL KITS,SERIES 90-97 TNEMEC 1 GL SMALL KITS,40033,,052521 PHX Sky Train,SCC_150676,5438,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40033,Tnemec Series L69 Polyamidoamine Epoxy HI-BUILD EPOXOLINE II COLOR:,SERIES L69 TNEMEC,40033,,052521 PHX Sky Train,SCC_150677,5439,Y,36:07.7,SCC_BillingDet.csv,NULL
1,15840,15840,SCC_40033,NULL,CHARGE,40033,NULL,052521 PHX Sky Train,SCC_150678,5440,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40033,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss,SERIES 740-UVX TNEMEC,40033,NULL,052521 PHX Sky Train,SCC_150679,5441,Y,36:07.7,SCC_BillingDet.csv,NULL
40,55,2200,SCC_40034,Labor per Hour for Schreiber Foods- Jennifer Tovar,LABOR,40034,NULL,Coating Maintenance Contract,SCC_150680,5442,Y,36:07.7,SCC_BillingDet.csv,NULL
1,855,855,SCC_40035,60 linear foot of 3/4'',PVC,40035,,S-193-09-09000-003 Addtl.Item,SCC_150681,5443,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40035,Tnemec Series N69 Hi-Build Epoxoline II Polyamidoamine Epoxy,SERIES 69 HI-BUILD EPOXOLINE,40035,NULL,S-193-09-09000-003 Addtl.Item,SCC_150682,5444,Y,36:07.7,SCC_BillingDet.csv,NULL
1,1015,1015,SCC_40036,"one motor, and pump pad and 5; of copper piping",PUMP FLANGES,40036,NULL,S193-09-09000-003,SCC_150685,5445,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40036,Tnemec Series N69 Polyamidoamine Epoxy 2 Gallon Kit,SERIES N69 TNEMEC,40036,NULL,S193-09-09000-003,SCC_150686,5446,Y,36:07.7,SCC_BillingDet.csv,NULL
1,16000,16000,SCC_40037,"angles, channels, plates",MISC PIECES,40037,,Milling Machry Inc Job #20166,SCC_150687,5447,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40037,Cardinal 6400 Series Urethane  60% Gloss,6406 1 GALLON,40037,NULL,Milling Machry Inc Job #20166,SCC_150688,5448,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40037,Cardinal 7760-4702 Series Gray Epoxy Hybrid Primer 1 Gallon,7760 GRAY 1GL CARDINAL,40037,NULL,Milling Machry Inc Job #20166,SCC_150689,5449,Y,36:07.7,SCC_BillingDet.csv,NULL
1,3180,3180,SCC_40038,"Blast, Prime, and Paint",WOLF MOON SCULPTURE 16',40038,,Job# 54709,SCC_150694,5450,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40038,SHERWIN WILLIAMS MACROPROXY 646,MACROPOXY 646 SHERWIN,40038,,Job# 54709,SCC_150695,5451,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40038,Sherwin Williams Hi-Solids Polyurethane Semi-Gloss  Part S B65-350 Tinted to Pantone 185 C,HI-SOLIDS POLY SG SHERWIN,40038,,Job# 54709,SCC_150696,5452,Y,36:07.7,SCC_BillingDet.csv,NULL
1,159,159,SCC_40038,Environmental Fee,EPA FEE,40038,,Job# 54709,SCC_150697,5453,Y,36:07.7,SCC_BillingDet.csv,NULL
320,45,14400,SCC_40039,1'' 137wa,STEEL PIPE,40039,,052421 PHX Skytrain,SCC_150698,5454,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40039,SERIES 90-97 TNEMEC 1 GL SMALL KITS,SERIES 90-97 TNEMEC 1 GL SMALL KITS,40039,,052421 PHX Skytrain,SCC_150699,5455,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40039,Tnemec Series L69 Polyamidoamine Epoxy HI-BUILD EPOXOLINE II COLOR:,SERIES L69 TNEMEC,40039,,052421 PHX Skytrain,SCC_150700,5456,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40039,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss,SERIES 740-UVX TNEMEC,40039,NULL,052421 PHX Skytrain,SCC_150701,5457,Y,36:07.7,SCC_BillingDet.csv,NULL
2,201.6,403.2,SCC_40040,Blast and Prime,"B1017 STEEL BEAM 27'-2""X8""X6""",40040,,Job#AZ-040-19 Brian Mortimore,SCC_150702,5458,Y,36:07.7,SCC_BillingDet.csv,NULL
52,56.7,2948.4,SCC_40040,Blast and Prime,"B1020 STEEL BEAM 13'X6""X2""",40040,,Job#AZ-040-19 Brian Mortimore,SCC_150703,5459,Y,36:07.7,SCC_BillingDet.csv,NULL
2,59.85,119.7,SCC_40040,Blast and Prime,"C1022  STEEL COLUMN 9'-5""X6""X6""",40040,,Job#AZ-040-19 Brian Mortimore,SCC_150704,5460,Y,36:07.7,SCC_BillingDet.csv,NULL
2,59.85,119.7,SCC_40040,Blast and Prime,"C1023  STEEL COLUMN 9'-5""X6""X6""",40040,,Job#AZ-040-19 Brian Mortimore,SCC_150705,5461,Y,36:07.7,SCC_BillingDet.csv,NULL
3,0,0,SCC_40040,Carboline Carbozinc Organic Zinc-Rich Epoxy (Green 0300: Gray 0700)  1 Gallon Kits,CARBOZINC 859,40040,NULL,Job#AZ-040-19 Brian Mortimore,SCC_150706,5462,Y,36:07.7,SCC_BillingDet.csv,NULL
48,82.5,3960,SCC_40041,Blast and three coats Tnemec,"SKY TRAIN STEEL PLATE 16.5""X47""",40041,NULL,052512 PHX Skytrain,SCC_150707,5463,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40041,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss  Color:  13YWA,SERIES 740-UVX TNEMEC,40041,NULL,052512 PHX Skytrain,SCC_150708,5464,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40041,"Tnemec Series 90-97 Reddish-gray Two-component, Moisture-cured, Zinc-Rich Primer",SERIES 90-97 TNEMEC,40041,NULL,052512 PHX Skytrain,SCC_150709,5465,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40041,Tnemec Series L69 Polyamidoamine Epoxy HI-BUILD EPOXOLINE II COLOR:,SERIES L69 TNEMEC,40041,NULL,052512 PHX Skytrain,SCC_150710,5466,Y,36:07.7,SCC_BillingDet.csv,NULL
74,75.6,5594.4,SCC_40042,Steel T Blast and Coat,"M1008 T 3""X6""X16'",40042,NULL,Job: AZ-040-19-Lot 1 Fmer Arts,SCC_150711,5467,Y,36:07.7,SCC_BillingDet.csv,NULL
18,0,0,SCC_40042,Carboline Carbozinc Organic Zinc-Rich Epoxy (Green 0300: Gray 0700)  1 Gallon Kits,CARBOZINC 859,40042,NULL,Job: AZ-040-19-Lot 1 Fmer Arts,SCC_150712,5468,Y,36:07.7,SCC_BillingDet.csv,NULL
1,279.72,279.72,SCC_40042,,EPA,40042,,Job: AZ-040-19-Lot 1 Fmer Arts,SCC_150713,5469,Y,36:07.7,SCC_BillingDet.csv,NULL
35,55,1925,SCC_40044,Labor per Hour for Schreiber Foods- Jennifer Tovar,LABOR,40044,NULL,Coating Maintenance Contract,SCC_150719,5470,Y,36:07.7,SCC_BillingDet.csv,NULL
1,1200,1200,SCC_40045,49''X172''X87'',SKID,40045,NULL,NULL,SCC_150720,5471,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40045,"PPG Amerlock 2 Self, Two-Component, High Solids Epoxy Coating",AMERLOCK 2 EPOXY PPG,40045,NULL,NULL,SCC_150721,5472,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40045,PPG Amershield Two Component Polyester-Acrylic Aliphatic Polyurethane Topcoat,AMERSHIELD PPG,40045,NULL,NULL,SCC_150722,5473,Y,36:07.7,SCC_BillingDet.csv,NULL
1,1378,1378,SCC_40046,8'' DIAMETER 7' BLOWER PIPE,BLOWER PIPE,40046,NULL,PROJECT #214913 WICKENBURG RAN,SCC_150723,5474,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40046,8'' DIAMETER 1'6 15/16'',BLOWER PIPE,40046,NULL,PROJECT #214913 WICKENBURG RAN,SCC_150724,5475,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40046,"Tnemec Series 141 Polyamide Epoxy (Epoxoline) Gray Part A and Part B, 2 or 10 Gallon Kits",SERIES 141 TNEMEC GRAY,40046,NULL,PROJECT #214913 WICKENBURG RAN,SCC_150725,5476,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40046,"Tnemec Series 90-97 Reddish-gray Two-component, Moisture-cured, Zinc-Rich Primer",SERIES 90-97 TNEMEC,40046,NULL,PROJECT #214913 WICKENBURG RAN,SCC_150726,5477,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40046,148GN Sand Castle,TNEMEC SERIES 27 WB,40046,NULL,PROJECT #214913 WICKENBURG RAN,SCC_150727,5478,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40046,Tnemec Series 1075 Aliphatic Acrylic Polyurethane,SERIES 1075 TNEMEC,40046,NULL,PROJECT #214913 WICKENBURG RAN,SCC_150728,5479,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40047,(1925c) 1'' Diameter 9',STEEL PIPE,40047,,052421 PHX SkyTrain,SCC_150729,5480,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40047,(361c) 1'' Diameter 9',STEEL PIPE,40047,,052421 PHX SkyTrain,SCC_150730,5481,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40047,(2905c) 1'' Diameter 9',STEEL PIPE,40047,,052421 PHX SkyTrain,SCC_150731,5482,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40047,(279c) 1'' Diameter 9',STEEL PIPE,40047,,052421 PHX SkyTrain,SCC_150732,5483,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40047,SERIES 90-97 TNEMEC 1 GL SMALL KITS,SERIES 90-97 TNEMEC 1 GL SMALL KITS,40047,,052421 PHX SkyTrain,SCC_150733,5484,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40047,Tnemec Series L69 Polyamidoamine Epoxy HI-BUILD EPOXOLINE II COLOR:,SERIES L69 TNEMEC,40047,,052421 PHX SkyTrain,SCC_150734,5485,Y,36:07.7,SCC_BillingDet.csv,NULL
1,14400,14400,SCC_40047,NULL,CHARGE,40047,NULL,052421 PHX SkyTrain,SCC_150735,5486,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40047,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss,SERIES 740-UVX TNEMEC,40047,NULL,052421 PHX SkyTrain,SCC_150736,5487,Y,36:07.7,SCC_BillingDet.csv,NULL
112,0,0,SCC_40048,1'' DIAMETER  ( 2905c),STEEL PIPE,40048,,052421 PHX SKYTRAIN,SCC_150737,5488,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40048,1'' DIAMETER (367C),STEEL PIPE,40048,,052421 PHX SKYTRAIN,SCC_150738,5489,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40048,1'' DIAMETER (279C),STEEL PIPE,40048,,052421 PHX SKYTRAIN,SCC_150739,5490,Y,36:07.7,SCC_BillingDet.csv,NULL
48,0,0,SCC_40048,1'' DIAMETER (13YWA),STEEL PIPE,40048,,052421 PHX SKYTRAIN,SCC_150740,5491,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40048,SERIES 90-97 TNEMEC 1 GL SMALL KITS,SERIES 90-97 TNEMEC 1 GL SMALL KITS,40048,,052421 PHX SKYTRAIN,SCC_150741,5492,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40048,Tnemec Series L69 Polyamidoamine Epoxy HI-BUILD EPOXOLINE II COLOR:,SERIES L69 TNEMEC,40048,,052421 PHX SKYTRAIN,SCC_150742,5493,Y,36:07.7,SCC_BillingDet.csv,NULL
1,14400,14400,SCC_40048,NULL,CHARGE,40048,NULL,052421 PHX SKYTRAIN,SCC_150743,5494,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40048,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss,SERIES 740-UVX TNEMEC,40048,NULL,052421 PHX SKYTRAIN,SCC_150744,5495,Y,36:07.7,SCC_BillingDet.csv,NULL
29,210,6090,SCC_40049,2.5'',"POST PIPE 2.87""X9'",40049,,052512 PHX SKYTRAIN,SCC_150745,5496,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40049,SERIES 90-97 TNEMEC 1 GL SMALL KITS,SERIES 90-97 TNEMEC 1 GL SMALL KITS,40049,,052512 PHX SKYTRAIN,SCC_150746,5497,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40049,Tnemec Series L69 Polyamidoamine Epoxy HI-BUILD EPOXOLINE II COLOR:,SERIES L69 TNEMEC,40049,,052512 PHX SKYTRAIN,SCC_150747,5498,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40049,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss,SERIES 740-UVX TNEMEC,40049,NULL,052512 PHX SKYTRAIN,SCC_150748,5499,Y,36:07.7,SCC_BillingDet.csv,NULL
5,82.5,412.5,SCC_40050,48'' ( EXTRA PCS) ( 13YWA),U CHANNEL,40050,,PHX SKYTRAIN U CHANNELS,SCC_150749,5500,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40050,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss  Color:  13YWA,SERIES 740-UVX TNEMEC,40050,NULL,PHX SKYTRAIN U CHANNELS,SCC_150750,5501,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40050,"Tnemec Series 90-97 Reddish-gray Two-component, Moisture-cured, Zinc-Rich Primer",SERIES 90-97 TNEMEC,40050,NULL,PHX SKYTRAIN U CHANNELS,SCC_150751,5502,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40050,Tnemec Series N69 Polyamidoamine Epoxy 2 Gallon Kit,SERIES N69 TNEMEC,40050,NULL,PHX SKYTRAIN U CHANNELS,SCC_150752,5503,Y,36:07.7,SCC_BillingDet.csv,NULL
1,400,400,SCC_40051,NULL,SMALL SKID,40051,NULL,NULL,SCC_150753,5504,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40051,"PPG Amerlock 2 Self, Two-Component, High Solids Epoxy Coating",AMERLOCK 2 EPOXY PPG,40051,NULL,NULL,SCC_150754,5505,Y,36:07.7,SCC_BillingDet.csv,NULL
2,1027.25,2054.5,SCC_40052,NULL,"PALLETS OF ALUMINUM CHANNELS, PANELS, ANGLES",40052,NULL,MMI JOB 20166,SCC_150755,5506,Y,36:07.7,SCC_BillingDet.csv,NULL
1,840,840,SCC_40052,$35X8HRSX3 PEOPLE,OVERTIME CHARGE,40052,NULL,MMI JOB 20166,SCC_150756,5507,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40052,Cardinal 6400 Series Urethane  60% Gloss,6406 1 GALLON,40052,NULL,MMI JOB 20166,SCC_150757,5508,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40052,Cardinal 7760-4702 Series Gray Epoxy Hybrid Primer 1 Gallon,7760 GRAY 1GL CARDINAL,40052,NULL,MMI JOB 20166,SCC_150758,5509,Y,36:07.7,SCC_BillingDet.csv,NULL
40,55,2200,SCC_40053,Labor per Hour for Schreiber Foods- JENNIFER TOVAR,LABOR,40053,NULL,Coating Maintenance Contract,SCC_150759,5510,Y,36:07.7,SCC_BillingDet.csv,NULL
40,55,2200,SCC_40057,Labor per Hour for Schreiber Foods- JENNIFER TOVAR,LABOR,40057,NULL,COATING MAINTENANCE CONTRACT,SCC_150804,5511,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40058,SERIES 90-97 TNEMEC 1 GL SMALL KITS,SERIES 90-97 TNEMEC 1 GL SMALL KITS,40058,,052421 PHX SKY TRAIN,SCC_150805,5512,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40058,Tnemec Series L69 Polyamidoamine Epoxy HI-BUILD EPOXOLINE II COLOR:,SERIES L69 TNEMEC,40058,,052421 PHX SKY TRAIN,SCC_150806,5513,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40058,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss,SERIES 740-UVX TNEMEC,40058,NULL,052421 PHX SKY TRAIN,SCC_150807,5514,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40058,1'' DIAMETER 1925C,PIPES,40058,,052421 PHX SKY TRAIN,SCC_150808,5515,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40058,1'' DIAMETER 367C,PIPES,40058,,052421 PHX SKY TRAIN,SCC_150809,5516,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40058,1'' DIAMETER 279C,PIPES,40058,,052421 PHX SKY TRAIN,SCC_150810,5517,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40058,1'' DIAMETER 184C,PIPES,40058,,052421 PHX SKY TRAIN,SCC_150811,5518,Y,36:07.7,SCC_BillingDet.csv,NULL
1,14400,14400,SCC_40058,NULL,CHARGE,40058,NULL,052421 PHX SKY TRAIN,SCC_150812,5519,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40060,1'' DIAMETER 9',PIPES,40060,NULL,052421 PHX SKY TRAIN,SCC_150813,5520,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40060,1'' DIAMETER 9',PIPES,40060,NULL,052421 PHX SKY TRAIN,SCC_150814,5521,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40060,1'' DIAMETER 9',PIPES,40060,NULL,052421 PHX SKY TRAIN,SCC_150815,5522,Y,36:07.7,SCC_BillingDet.csv,NULL
80,0,0,SCC_40060,1'' DIAMETER 9',PIPES,40060,NULL,052421 PHX SKY TRAIN,SCC_150816,5523,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40060,"Tnemec Series 90-97 Reddish-gray Two-component, Moisture-cured, Zinc-Rich Primer",SERIES 90-97 TNEMEC,40060,NULL,052421 PHX SKY TRAIN,SCC_150817,5524,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40060,Abrasive Blast to SSPC-SP6,ABRASIVE BLAST TO SSPC-SP6,40060,NULL,052421 PHX SKY TRAIN,SCC_150818,5525,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40060,Tnemec Series L69 Polyamidoamine Epoxy HI-BUILD EPOXOLINE II COLOR:,SERIES L69 TNEMEC,40060,NULL,052421 PHX SKY TRAIN,SCC_150819,5526,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40060,Tnemec 740-UVX Polyfunctional Hybrid Urethane Full Gloss,SERIES 740-UVX TNEMEC,40060,NULL,052421 PHX SKY TRAIN,SCC_150820,5527,Y,36:07.7,SCC_BillingDet.csv,NULL
1,14400,14400,SCC_40060,NULL,CHARGE,40060,NULL,052421 PHX SKY TRAIN,SCC_150821,5528,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40055,11802A 20',STAIR,40055,,ASU-THUNDERBIRD PROJECT X1 STA,SCC_150822,5529,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40055,11806A HSS 8.625X0.500 37'8'',COLUMN,40055,NULL,ASU-THUNDERBIRD PROJECT X1 STA,SCC_150823,5530,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40055,11807A HSS 8.625X0.500 31'2'',COLUMN,40055,NULL,ASU-THUNDERBIRD PROJECT X1 STA,SCC_150824,5531,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40055,11803A 20',STAIR,40055,NULL,ASU-THUNDERBIRD PROJECT X1 STA,SCC_150825,5532,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40055,11804A 20',STAIR,40055,NULL,ASU-THUNDERBIRD PROJECT X1 STA,SCC_150826,5533,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40055,11805A 20',STAIR,40055,NULL,ASU-THUNDERBIRD PROJECT X1 STA,SCC_150827,5534,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40055,"PPG 4160 Devguard/Multiprime ALKYD one component, Multipurpose Tank and Structural primer",4160 DEVGUARD PPG,40055,NULL,ASU-THUNDERBIRD PROJECT X1 STA,SCC_150828,5535,Y,36:07.7,SCC_BillingDet.csv,NULL
1,6555.4,6555.4,SCC_40055,NULL,CHARGE,40055,NULL,ASU-THUNDERBIRD PROJECT X1 STA,SCC_150829,5536,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40062,7'X32',STEEL GATE,40062,NULL,NULL,SCC_150835,5537,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40062,40''X8',DOOR,40062,NULL,NULL,SCC_150836,5538,Y,36:07.7,SCC_BillingDet.csv,NULL
2,0,0,SCC_40062,NULL,FLAT PLATE,40062,NULL,NULL,SCC_150837,5539,Y,36:07.7,SCC_BillingDet.csv,NULL
1,835.2,835.2,SCC_40062,NULL,CHARGE,40062,NULL,NULL,SCC_150838,5540,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40062,Sun/Steel W/R Alkyd Primer Water Based,38R RED PRIMER BERTS,40062,NULL,NULL,SCC_150839,5541,Y,36:07.7,SCC_BillingDet.csv,NULL
40,55,2200,SCC_40061,Labor per Hour for Schreiber Foods- JENNIFER TOVAR,LABOR,40061,NULL,COATING MAINTENANCE CONTRACT,SCC_150840,5542,Y,36:07.7,SCC_BillingDet.csv,NULL
1,409.5,409.5,SCC_40061,NULL,MATERIAL COST,40061,NULL,COATING MAINTENANCE CONTRACT,SCC_150841,5543,Y,36:07.7,SCC_BillingDet.csv,NULL
1,18,18,SCC_40063,12''24'',JULIET BALCONY KNIFE PLATE,40063,NULL,"AZ-040-19 LOT1 FARMERARTS40,43",SCC_150842,5544,Y,36:07.7,SCC_BillingDet.csv,NULL
1,265,265,SCC_40063,M1044,TUBES,40063,NULL,"AZ-040-19 LOT1 FARMERARTS40,43",SCC_150843,5545,Y,36:07.7,SCC_BillingDet.csv,NULL
1,14.15,14.15,SCC_40063,NULL,EPA,40063,NULL,"AZ-040-19 LOT1 FARMERARTS40,43",SCC_150844,5546,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40063,Carboline Carbozinc Organic Zinc-Rich Epoxy (Green 0300: Gray 0700)  1 Gallon Kits,CARBOZINC 859,40063,NULL,"AZ-040-19 LOT1 FARMERARTS40,43",SCC_150845,5547,Y,36:07.7,SCC_BillingDet.csv,NULL
70,13.11,917.7,SCC_40064,Blast and coat,"STEEL POST ANGLE 2""X2""X1/4""X36""",40064,,STAIR#3 ASU DRUHAM,SCC_150846,5548,Y,36:07.7,SCC_BillingDet.csv,NULL
45,12,540,SCC_40064,Blast and liquid paint,"KNIFE PLATE 8""X6""X1/4",40064,NULL,STAIR#3 ASU DRUHAM,SCC_150847,5549,Y,36:07.7,SCC_BillingDet.csv,NULL
12,0,0,SCC_40064,Tnemec Series 69  Color: Legendary Grey,SERIES 69 HI-BUILD EPOXOLINE,40064,,STAIR#3 ASU DRUHAM,SCC_150848,5550,Y,36:07.7,SCC_BillingDet.csv,NULL
1,222.51,222.51,SCC_40064,,EPA,40064,,STAIR#3 ASU DRUHAM,SCC_150849,5551,Y,36:07.7,SCC_BillingDet.csv,NULL
15,0,0,SCC_40065,5'X12',FENCE,40065,NULL,NULL,SCC_150850,5552,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40065,"PPG Amerlock 2 Self, Two-Component, High Solids Epoxy Coating",AMERLOCK 2 EPOXY PPG,40065,NULL,NULL,SCC_150851,5553,Y,36:07.7,SCC_BillingDet.csv,NULL
1,0,0,SCC_40065,PPG Amershield Two Component Polyester-Acrylic Aliphatic Polyurethane Topcoat,AMERSHIELD PPG,40065,NULL,NULL,SCC_150852,5554,Y,36:07.7,SCC_BillingDet.csv,NULL
1,4800,4800,SCC_40065,NULL,CHARGE,40065,NULL,NULL,SCC_150853,5555,Y,36:07.7,SCC_BillingDet.csv,NULL
